2001-01-01 00:00:00,THEFT,41.896660307,-87.624110268
2001-01-01 00:00:00,DECEPTIVE PRACTICE,41.995267432,-87.729044138
2001-01-01 00:00:00,THEFT,41.900473169,-87.719069548
2001-01-01 00:00:00,OFFENSE INVOLVING CHILDREN,41.755090605,-87.652502144
2001-01-01 00:00:00,THEFT,41.88631852,-87.705899872
2001-01-01 00:00:00,DECEPTIVE PRACTICE,41.893824874,-87.686272003
2001-01-01 00:00:00,CRIMINAL DAMAGE,41.747712773,-87.712370684
2001-01-01 00:00:00,THEFT,41.799993307,-87.703599627
2001-01-01 00:00:00,CRIM SEXUAL ASSAULT,41.986229998,-87.664562732
2001-01-01 00:00:00,OFFENSE INVOLVING CHILDREN,41.754802305,-87.598146873
2001-01-01 00:00:00,CRIMINAL DAMAGE,41.694977232,-87.671447845
2001-01-01 00:00:00,CRIMINAL DAMAGE,41.844745115,-87.621968071
2001-01-01 00:00:00,DECEPTIVE PRACTICE,41.861442825,-87.660027716
2001-01-01 00:00:00,THEFT,41.848678639,-87.677463341
2001-01-01 00:00:00,THEFT,41.789165627,-87.663083724
2001-01-01 00:00:00,THEFT,41.71149872,-87.65508291
2001-01-01 00:00:00,DECEPTIVE PRACTICE,41.815117893,-87.686954793
2001-01-01 00:00:00,THEFT,41.678886683,-87.618665456
2001-01-01 00:00:00,CRIMINAL DAMAGE,41.890741624,-87.628671125
2001-01-01 00:00:00,OFFENSE INVOLVING CHILDREN,41.737477456,-87.672686062
2001-01-01 00:00:00,THEFT,41.901775541,-87.67097679
2001-01-01 00:00:00,THEFT,41.784258071,-87.612201911
2001-01-01 00:00:00,THEFT,41.92027729,-87.755891867
2001-01-01 00:00:00,THEFT,41.960327584,-87.65615298
2001-01-01 00:00:00,SEX OFFENSE,41.789052743,-87.653679331
2001-01-01 00:00:00,THEFT,41.752061911,-87.607827503
2001-01-01 00:00:00,DECEPTIVE PRACTICE,41.994815901,-87.714344716
2001-01-01 00:00:00,THEFT,41.879258911,-87.651262835
2001-01-01 00:00:00,ASSAULT,41.994699275,-87.657186625
2001-01-01 00:00:00,OTHER OFFENSE,41.679907896,-87.65308654
2001-01-01 00:00:00,OTHER OFFENSE,41.798552125,-87.660913825
2001-01-01 00:00:00,THEFT,41.810679064,-87.747061323
2001-01-01 00:00:00,SEX OFFENSE,41.80544954,-87.654092913
2001-01-01 00:00:00,THEFT,41.790507049,-87.620595237
2001-01-01 00:00:00,CRIM SEXUAL ASSAULT,41.877035811,-87.738593651
2001-01-01 00:00:00,CRIMINAL DAMAGE,41.782030175,-87.690891368
2001-01-01 00:00:00,THEFT,41.733539408,-87.547155925
2001-01-01 00:00:00,CRIM SEXUAL ASSAULT,41.804258318,-87.65731478
2001-01-01 00:00:00,OFFENSE INVOLVING CHILDREN,41.9019419,-87.771705566
2001-01-01 00:00:00,OFFENSE INVOLVING CHILDREN,41.715923338,-87.614138393
2001-01-01 00:00:00,OFFENSE INVOLVING CHILDREN,41.989019862,-87.67006944
2001-01-01 00:00:00,OFFENSE INVOLVING CHILDREN,41.797757721,-87.6879581
2001-01-01 00:00:00,CRIMINAL DAMAGE,41.936549915,-87.697097823
2001-01-01 00:00:00,OFFENSE INVOLVING CHILDREN,41.690529005,-87.669128253
2001-01-01 00:00:00,DECEPTIVE PRACTICE,41.976200173,-87.905312411
2001-01-01 00:00:00,OTHER OFFENSE,41.84705874,-87.7277947
2001-01-01 00:00:00,CRIM SEXUAL ASSAULT,41.925143516,-87.745217143
2001-01-01 00:00:00,THEFT,41.780141158,-87.670437143
2001-01-01 00:00:00,OFFENSE INVOLVING CHILDREN,41.844977579,-87.730210891
2001-01-01 00:00:00,THEFT,41.874375259,-87.732530526
2001-01-01 00:00:00,OFFENSE INVOLVING CHILDREN,41.777017302,-87.686171667
2001-01-01 00:00:00,THEFT,41.899291325,-87.70755072
2001-01-01 00:00:00,THEFT,41.66782394,-87.622155017
2001-01-01 00:00:00,DECEPTIVE PRACTICE,41.787732833,-87.650917495
2001-01-01 00:00:00,OFFENSE INVOLVING CHILDREN,41.878582384,-87.766578389
2001-01-01 00:00:00,DECEPTIVE PRACTICE,41.941359919,-87.67221762
2001-01-01 00:00:00,SEX OFFENSE,41.955470999,-87.719732867
2001-01-01 00:00:00,OTHER OFFENSE,41.702753949,-87.636509707
2001-01-01 00:00:00,THEFT,41.799263603,-87.670955259
2001-01-01 00:00:00,THEFT,41.899046677,-87.730036643
2001-01-01 00:00:00,THEFT,41.779460368,-87.671353407
2001-01-01 00:00:00,OTHER OFFENSE,41.899161316,-87.619843746
2001-01-01 00:00:00,THEFT,41.886703808,-87.628054456
2001-01-01 00:00:00,CRIMINAL DAMAGE,41.886130325,-87.75909702
2001-01-01 00:00:00,BATTERY,41.753316255,-87.563985474
2001-01-01 00:00:00,CRIM SEXUAL ASSAULT,41.8974761,-87.711355397
2001-01-01 00:01:00,THEFT,41.776723092,-87.602347311
2001-01-01 00:01:00,SEX OFFENSE,41.940515288,-87.766217744
2001-01-01 00:01:00,SEX OFFENSE,41.797007908,-87.653591617
2001-01-01 00:01:00,OFFENSE INVOLVING CHILDREN,41.855775217,-87.733156138
2001-01-01 00:01:00,OFFENSE INVOLVING CHILDREN,41.881983517,-87.747636477
2001-01-01 00:01:00,OFFENSE INVOLVING CHILDREN,41.928704261,-87.741233939
2001-01-01 00:01:00,THEFT,41.853307537,-87.668280034
2001-01-01 00:01:00,THEFT,41.732385956,-87.551456465
2001-01-01 00:01:00,DECEPTIVE PRACTICE,41.912456183,-87.690793858
2001-01-01 00:01:00,THEFT,41.906026738,-87.736091118
2001-01-01 00:01:00,THEFT,41.902939361,-87.765830395
2001-01-01 00:01:00,CRIMINAL DAMAGE,41.993128735,-87.705344853
2001-01-01 00:01:00,THEFT,41.871881282,-87.714544564
2001-01-01 00:01:00,THEFT,41.938539069,-87.637877712
2001-01-01 00:01:00,THEFT,41.901665552,-87.644812831
2001-01-01 00:01:00,THEFT,41.911811442,-87.771402295
2001-01-01 00:01:00,DECEPTIVE PRACTICE,41.777575237,-87.695646947
2001-01-01 00:01:00,THEFT,41.773703253,-87.56721726
2001-01-01 00:01:00,CRIMINAL DAMAGE,41.879692063,-87.722353151
2001-01-01 00:01:00,THEFT,41.90282173,-87.695816485
2001-01-01 00:01:00,OFFENSE INVOLVING CHILDREN,41.910820079,-87.716721957
2001-01-01 00:01:00,THEFT,41.970613961,-87.670922333
2001-01-01 00:01:00,OTHER OFFENSE,41.944984386,-87.83137986
2001-01-01 00:01:00,THEFT,41.916952952,-87.753500533
2001-01-01 00:01:00,SEX OFFENSE,41.963062852,-87.71334687
2001-01-01 00:01:00,CRIM SEXUAL ASSAULT,41.783970076,-87.673884641
2001-01-01 00:01:00,CRIM SEXUAL ASSAULT,41.694892728,-87.635364292
2001-01-01 00:01:00,SEX OFFENSE,41.798645945,-87.769656108
2001-01-01 00:01:00,OFFENSE INVOLVING CHILDREN,41.850533452,-87.701393758
2001-01-01 00:01:00,DECEPTIVE PRACTICE,41.989969479,-87.732912433
2001-01-01 00:01:00,OFFENSE INVOLVING CHILDREN,41.754948289,-87.714686829
2001-01-01 00:01:00,CRIM SEXUAL ASSAULT,41.777385501,-87.607270854
2001-01-01 00:01:00,OFFENSE INVOLVING CHILDREN,41.897188407,-87.732573863
2001-01-01 00:01:00,MOTOR VEHICLE THEFT,41.971437293,-87.727055677
2001-01-01 00:01:00,OFFENSE INVOLVING CHILDREN,41.955931954,-87.65069221
2001-01-01 00:01:00,OFFENSE INVOLVING CHILDREN,41.906477092,-87.724133004
2001-01-01 00:01:00,OFFENSE INVOLVING CHILDREN,41.875749294,-87.749393467
2001-01-01 00:01:00,DECEPTIVE PRACTICE,41.895431423,-87.643113098
2001-01-01 00:01:00,OFFENSE INVOLVING CHILDREN,41.759177257,-87.60555925
2001-01-01 00:01:00,OTHER OFFENSE,41.757520536,-87.628136591
2001-01-01 00:01:00,THEFT,41.958803719,-87.716891965
2001-01-01 00:01:00,THEFT,41.938460477,-87.766897531
2001-01-01 00:01:00,OFFENSE INVOLVING CHILDREN,41.741308725,-87.712080627
2001-01-01 00:01:00,OFFENSE INVOLVING CHILDREN,41.929602415,-87.763076796
2001-01-01 00:01:00,THEFT,41.908494665,-87.722688418
2001-01-01 00:01:00,THEFT,41.975670956,-87.798721042
2001-01-01 00:01:00,CRIM SEXUAL ASSAULT,41.814220123,-87.694241779
2001-01-01 00:01:00,OFFENSE INVOLVING CHILDREN,41.919344303,-87.7328952
2001-01-01 00:01:00,SEX OFFENSE,41.941309638,-87.75819788
2001-01-01 00:01:00,CRIMINAL DAMAGE,41.729509541,-87.566878007
2001-01-01 00:01:00,THEFT,41.749396455,-87.568777964
2001-01-01 00:01:00,DECEPTIVE PRACTICE,41.932325136,-87.747359904
2001-01-01 00:01:00,THEFT,41.960960519,-87.736600535
2001-01-01 00:01:00,OFFENSE INVOLVING CHILDREN,41.88371828,-87.707144516
2001-01-01 00:01:00,THEFT,41.85811087,-87.627058234
2001-01-01 00:01:00,OFFENSE INVOLVING CHILDREN,41.813762321,-87.628194958
2001-01-01 00:01:00,DECEPTIVE PRACTICE,41.74890631,-87.630847401
2001-01-01 00:01:00,THEFT,41.798603923,-87.683746729
2001-01-01 00:01:00,CRIMINAL DAMAGE,41.864474698,-87.706979891
2001-01-01 00:01:00,THEFT,41.881962543,-87.632215784
2001-01-01 00:01:00,THEFT,41.688217862,-87.648484801
2001-01-01 00:01:00,THEFT,41.780726643,-87.615783232
2001-01-01 00:01:00,OFFENSE INVOLVING CHILDREN,41.745505758,-87.635743475
2001-01-01 00:01:00,THEFT,41.859568533,-87.712644277
2001-01-01 00:01:00,CRIM SEXUAL ASSAULT,41.78328197,-87.615846405
2001-01-01 00:01:00,THEFT,41.988133109,-87.774104578
2001-01-01 00:01:00,THEFT,41.96391211,-87.775665863
2001-01-01 00:01:00,THEFT,41.926572019,-87.763474936
2001-01-01 00:01:00,SEX OFFENSE,41.84204075,-87.719760856
2001-01-01 00:01:00,MOTOR VEHICLE THEFT,41.968326709,-87.696388265
2001-01-01 00:01:00,THEFT,41.864327628,-87.70819282
2001-01-01 00:01:00,DECEPTIVE PRACTICE,41.805364641,-87.616634399
2001-01-01 00:01:00,OTHER OFFENSE,41.874170552,-87.675157616
2001-01-01 00:01:00,OFFENSE INVOLVING CHILDREN,41.818475722,-87.641071274
2001-01-01 00:01:00,THEFT,41.743170504,-87.558665165
2001-01-01 00:01:00,OFFENSE INVOLVING CHILDREN,41.910946554,-87.76075567
2001-01-01 00:01:00,SEX OFFENSE,41.776990398,-87.69806877
2001-01-01 00:01:00,CRIM SEXUAL ASSAULT,41.765056786,-87.564050495
2001-01-01 00:01:00,DECEPTIVE PRACTICE,41.907359601,-87.625813985
2001-01-01 00:01:00,OFFENSE INVOLVING CHILDREN,41.716081864,-87.599280582
2001-01-01 00:01:00,OFFENSE INVOLVING CHILDREN,41.972656472,-87.732942676
2001-01-01 00:01:00,THEFT,41.757307333,-87.652852553
2001-01-01 00:01:00,THEFT,42.006051906,-87.66091132
2001-01-01 00:01:00,OFFENSE INVOLVING CHILDREN,41.767409848,-87.674640767
2001-01-01 00:01:00,THEFT,41.973661572,-87.842194526
2001-01-01 00:01:00,SEX OFFENSE,41.967807821,-87.65747107
2001-01-01 00:01:00,THEFT,41.657368082,-87.612916623
2001-01-01 00:01:00,OFFENSE INVOLVING CHILDREN,41.941720599,-87.71733221
2001-01-01 00:01:00,THEFT,41.793074437,-87.698518718
2001-01-01 00:01:00,CRIMINAL DAMAGE,41.889573598,-87.760594001
2001-01-01 00:01:00,THEFT,41.749936041,-87.557568719
2001-01-01 00:01:00,THEFT,41.902909269,-87.773115023
2001-01-01 00:01:00,OTHER OFFENSE,41.975893983,-87.8367713
2001-01-01 00:01:00,DECEPTIVE PRACTICE,41.703055694,-87.609843467
2001-01-01 00:01:00,OFFENSE INVOLVING CHILDREN,41.911493719,-87.711873283
2001-01-01 00:01:00,OFFENSE INVOLVING CHILDREN,42.001771324,-87.674219472
2001-01-01 00:01:00,THEFT,41.87943851,-87.758830122
2001-01-01 00:01:00,BURGLARY,41.785380616,-87.671494178
2001-01-01 00:01:00,DECEPTIVE PRACTICE,41.97593227,-87.698121861
2001-01-01 00:01:00,OFFENSE INVOLVING CHILDREN,41.882554336,-87.735391699
2001-01-01 00:01:00,SEX OFFENSE,41.8998521,-87.639877139
2001-01-01 00:01:00,THEFT,41.705440127,-87.640509047
2001-01-01 00:01:00,OFFENSE INVOLVING CHILDREN,41.689684474,-87.628698563
2001-01-01 00:01:00,SEX OFFENSE,41.825422881,-87.69238395
2001-01-01 00:01:00,CRIMINAL DAMAGE,41.901648576,-87.709559055
2001-01-01 00:01:00,THEFT,41.672254112,-87.634364426
2001-01-01 00:01:00,SEX OFFENSE,41.736616982,-87.559868743
2001-01-01 00:01:00,THEFT,41.92869844,-87.762298422
2001-01-01 00:01:00,THEFT,41.753517201,-87.606653019
2001-01-01 00:01:00,THEFT,41.761611241,-87.560561952
2001-01-01 00:01:00,THEFT,41.960472709,-87.758786667
2001-01-01 00:01:00,OFFENSE INVOLVING CHILDREN,41.896200796,-87.718632998
2001-01-01 00:01:00,OFFENSE INVOLVING CHILDREN,41.772486481,-87.739527446
2001-01-01 00:01:00,CRIM SEXUAL ASSAULT,41.732500059,-87.550077545
2001-01-01 00:01:00,OFFENSE INVOLVING CHILDREN,41.737037248,-87.672969032
2001-01-01 00:01:00,DECEPTIVE PRACTICE,41.960698401,-87.740033361
2001-01-01 00:01:00,CRIM SEXUAL ASSAULT,41.917990489,-87.742240531
2001-01-01 00:01:00,DECEPTIVE PRACTICE,41.819089754,-87.641413178
2001-01-01 00:01:00,MOTOR VEHICLE THEFT,41.981924025,-87.658877571
2001-01-01 00:01:00,CRIMINAL DAMAGE,41.865856949,-87.62958693
2001-01-01 00:01:00,OFFENSE INVOLVING CHILDREN,41.769494218,-87.650447326
2001-01-01 00:01:00,THEFT,41.893386628,-87.627705476
2001-01-01 00:01:00,BATTERY,41.850123042,-87.627171802
2001-01-01 00:01:00,DECEPTIVE PRACTICE,41.738937285,-87.616354889
2001-01-01 00:01:00,DECEPTIVE PRACTICE,41.95786556,-87.681194309
